,Version,Success,Description
0,2.0.0,N,Library loading error.
1,2.0.0-alpha.2,N,Library loading error.
2,2.0.0-alpha.3,N,Library loading error.
3,2.0.0-alpha.4,N,Library loading error.
4,2.0.0-alpha.5,N,Library loading error.
5,2.0.0-alpha.6,N,Library loading error.
6,2.0.2,N,Library loading error.
7,2.0.3,N,Library loading error.
8,2.0.4,N,Library loading error.
9,2.0.5,N,Library loading error.
10,2.1.0,N,Library loading error.
11,2.1.1,N,Library loading error.
12,2.1.2,N,Library loading error.
13,3.0.0-rc.1,N,Library loading error.
14,3.0.0-rc.2,N,Library loading error.
15,3.0.0-rc.3,N,Library loading error.
16,3.0.0-rc.4,N,Library loading error.
17,3.0.0-rc.5,N,Library loading error.
18,3.0.0-rc.6,N,Library loading error.
