,Version,Success,Description
0,0.2.0,Y,
1,0.3.0,Y,
2,0.4.0,Y,
3,0.5.0,N,Library loading error.
4,0.5.1,Y,
5,0.6.0,Y,
6,1.0.0,Y,
7,1.1.0,N,Library loading error.
8,2.0.0,N,Library loading error.
9,2.1.0,N,Library loading error.
10,2.10.0,Y,
11,2.10.1,Y,
12,2.11.0,Y,
13,2.12.0,Y,
14,2.13.0,Y,
15,2.14.0,Y,
16,2.15.0,Y,
17,2.15.1,Y,
18,2.15.2,Y,
19,2.15.3,Y,
20,2.15.4,N,Library loading error.
21,2.15.5,N,Library loading error.
22,2.15.6,Y,
23,2.2.0,Y,
24,2.2.1,Y,
25,2.3.0,Y,
26,2.4.0,Y,
27,2.5.0,Y,
28,2.6.0,Y,
29,2.7.0,Y,
30,2.8.0,Y,
31,2.9.0,Y,
32,3.0-alpha,Y,
33,3.0-alpha2,Y,
34,3.0-alpha3,Y,
35,3.0.0-beta1,Y,
36,3.0.0-beta1.0,Y,
37,3.0.0-beta1.2,Y,
