,Version,Success,Description
0,1.1.2,Y,
1,1.1.3,N,Library loading error.
2,1.10.0,N,Library loading error.
3,1.11.0,N,Library loading error.
4,1.11.1,N,Library loading error.
5,1.12.0,N,Library loading error.
6,1.12.1,N,Library loading error.
7,1.12.2,N,Library loading error.
8,1.12.3,N,Library loading error.
9,1.12.4,N,Library loading error.
10,1.12.5,N,Library loading error.
11,1.12.6,N,Library loading error.
12,1.12.7,N,Library loading error.
13,1.12.8,N,Library loading error.
14,1.2.0,Y,
15,1.3.0,N,Library loading error.
16,1.3.1,Y,
17,1.3.2,N,Library loading error.
18,1.3.3,Y,
19,1.4.0,Y,
20,1.5.0,N,Library loading error.
21,1.6.0,N,Library loading error.
22,1.6.1,N,Library loading error.
23,1.6.2,Y,
24,1.6.3,Y,
25,1.7.0,N,Library loading error.
26,1.7.1,Y,
27,1.8.0,N,Library loading error.
28,1.9.0,N,Library loading error.
29,1.9.1,N,Library loading error.
30,1.9.2,N,Library loading error.
31,1.9.3,N,Library loading error.
32,2.5.1,N,Library loading error.
33,2.6.0,N,Library loading error.
34,2.6.1,N,Library loading error.
35,2.7.0,N,Library loading error.
