,Version,Success,Description
0,4.1.2,Y,
1,6.1.1,Y,
2,6.1.2,Y,
3,6.1.4,Y,
4,6.1.5,Y,
5,6.1.6,Y,
6,6.1.7,Y,
7,6.2.0,Y,
8,6.2.1,Y,
9,6.2.2,Y,
10,6.2.3,Y,
11,6.2.4,Y,
12,6.2.5,Y,
13,6.3.0,Y,
14,6.3.1,Y,
15,6.3.2,Y,
16,6.4.0,Y,
17,6.5.0,Y,
18,6.5.1,Y,
19,6.5.2,Y,
20,6.5.3,Y,
21,6.5.4,Y,
22,6.5.5,Y,
23,7.0.0,Y,
24,7.1.0,Y,
