,Version,Success,Description
0,0.0.0,N,Library loading error.
1,1.0.0-alpha,Y,
2,1.0.1-alpha,Y,
3,1.0.10-beta,Y,
4,1.0.11-beta,Y,
5,1.0.12-beta,Y,
6,1.0.13-beta,Y,
7,1.0.14-beta,N,Library loading error.
8,1.0.15-beta,N,Library loading error.
9,1.0.18-beta,N,Library loading error.
10,1.0.19-beta,N,Library loading error.
11,1.0.2-alpha,Y,
12,1.0.20-beta,N,Library loading error.
13,1.0.21-beta,N,Library loading error.
14,1.0.3-alpha,Y,
15,1.0.4-alpha,Y,
16,1.0.5-alpha,Y,
17,1.0.6-beta,Y,
18,1.0.7-beta,Y,
19,1.0.8-beta,Y,
20,1.0.9-beta,Y,
21,1.1.0-beta.0,N,Library loading error.
22,1.1.0-beta.1,N,Library loading error.
23,1.1.0-beta.10,N,Library loading error.
24,1.1.0-beta.11,N,Library loading error.
25,1.1.0-beta.12,N,Library loading error.
26,1.1.0-beta.13,N,Library loading error.
27,1.1.0-beta.14,N,Library loading error.
28,1.1.0-beta.15,N,Library loading error.
29,1.1.0-beta.16,N,Library loading error.
30,1.1.0-beta.17,N,Library loading error.
31,1.1.0-beta.18,N,Library loading error.
32,1.1.0-beta.19,N,Library loading error.
33,1.1.0-beta.2,N,Library loading error.
34,1.1.0-beta.20,N,Library loading error.
35,1.1.0-beta.21,N,Library loading error.
36,1.1.0-beta.22,N,Library loading error.
37,1.1.0-beta.23,N,Library loading error.
38,1.1.0-beta.24,N,Library loading error.
39,1.1.0-beta.25,N,Library loading error.
40,1.1.0-beta.26,N,Library loading error.
41,1.1.0-beta.27,N,Library loading error.
42,1.1.0-beta.28,N,Library loading error.
43,1.1.0-beta.29,N,Library loading error.
44,1.1.0-beta.3,N,Library loading error.
45,1.1.0-beta.30,N,Library loading error.
46,1.1.0-beta.4,N,Library loading error.
47,1.1.0-beta.5,N,Library loading error.
48,1.1.0-beta.6,N,Library loading error.
49,1.1.0-beta.7,N,Library loading error.
50,1.1.0-beta.8,N,Library loading error.
51,1.1.0-beta.9,N,Library loading error.
52,1.2.0,N,Library loading error.
53,1.2.0-beta.10,N,Library loading error.
54,1.2.0-beta.11,N,Library loading error.
55,1.2.0-beta.2,N,Library loading error.
56,1.2.0-beta.3,N,Library loading error.
57,1.2.0-beta.4,N,Library loading error.
58,1.2.0-beta.5,N,Library loading error.
59,1.2.0-beta.6,N,Library loading error.
60,1.2.0-beta.7,N,Library loading error.
61,1.2.0-beta.8,N,Library loading error.
62,1.2.0-beta.9,N,Library loading error.
63,1.2.0-rc.1,N,Library loading error.
64,1.2.0-rc.2,N,Library loading error.
65,1.2.0-rc.3,N,Library loading error.
66,1.2.1,N,Library loading error.
67,1.3.0,N,Library loading error.
68,1.3.1,N,Library loading error.
69,1.3.2,N,Library loading error.
70,1.3.3,N,Library loading error.
71,1.3.4,N,Library loading error.
