,Version,Success,Description
0,0.11.2,N,Library loading error.
1,0.12.0,N,Library loading error.
2,0.12.1,N,Library loading error.
3,0.13.0,N,Library loading error.
4,0.14.0,N,Library loading error.
5,0.15.0,N,Library loading error.
6,0.15.1,N,Library loading error.
7,0.15.2,N,Library loading error.
8,0.16.0,Y,
9,0.16.1,Y,
10,0.16.2,Y,
11,0.17.0,Y,
12,0.18.0,Y,
