,Version,Success,Description
0,2.0.0,Y,
1,3.0.0,Y,
2,3.1.0,Y,
3,3.1.1,Y,
4,3.2.0,Y,
5,4.0.0,Y,
6,4.1.0,Y,
7,4.1.1,Y,
8,4.2.0,Y,
9,4.2.1,Y,
10,4.2.2,Y,
11,4.2.3,Y,
12,4.2.4,Y,
13,4.3.0,Y,
14,4.4.0,Y,
15,4.4.1,Y,
16,5.0.0,Y,
17,5.0.1,Y,
18,5.0.2,Y,
19,5.1.0,Y,
20,5.1.1,Y,
