,Version,Success,Description
0,10.2.0,Y,
1,10.3.0,Y,
2,10.3.1,Y,
3,10.3.2,Y,
4,10.3.3,Y,
5,10.3.4,Y,
6,5.0.0-beta.1,Y,
7,5.0.0-beta.2,Y,
8,5.0.0-beta.3,Y,
9,5.0.0-rc.1,Y,
10,5.1.0,Y,
11,5.1.1,Y,
12,5.2.0,Y,
13,5.2.1,Y,
14,6.0.0,Y,
15,6.0.1,Y,
